date,All in QQQ,All in VGT,Top 5,Top 10,Top 15,Top 20,Top 25,Top 50,Top 75
2023-02-06,195212.6261756104,203928.8264266982,191752.9715147384,191265.5958470085,191760.13621404528,194283.24577011223,194942.29451252465,196300.8402176218,197529.45725279948
2023-02-07,199257.200205262,208815.71256527794,196647.61984431453,196458.8677247425,196531.67087181777,198868.40353852505,199418.68635043356,200524.9922891116,201680.3247022019
2023-02-08,197235.0288363689,207692.6014397055,194655.5091227968,193854.11342686968,194165.20886872325,196467.23242566735,197092.4396932699,198221.80980142578,199427.90542445905
2023-02-09,195491.878272795,206816.1426215812,192298.75260283053,191433.5604361967,191948.89642341473,194310.55493001375,195003.41434471245,196340.46334889118,197667.65180846665
2023-02-10,194208.84220999782,205501.4366637989,191349.4633006069,189784.39446223702,190421.96422014528,192845.95219560742,193617.33577156966,195111.6842734294,196502.7227867962
2023-02-13,197319.24613248944,208995.90662430334,195196.2634141711,193216.2686806454,193759.58145992507,196115.96855998843,196826.8180871139,198192.74204695175,199601.8207396623
2023-02-14,198777.30226091115,210105.7178154923,195942.70720004218,194661.41140416238,195158.0764045683,197465.80374853706,198139.01187615306,199434.95859286652,200903.68574164886
2023-02-15,201820.99727788224,213106.29969902037,198943.9689582026,197584.85946437097,198069.80944576333,200391.09096369546,201023.92953148845,202423.37067884,203938.73036803427
2023-02-16,198033.99228399832,209219.8537205607,194655.9823756601,193286.10339700937,194229.47393712797,196535.7444622991,197108.57053379723,198533.8234179955,200070.99316601243
2023-02-17,196636.71557109008,206657.56379989086,192942.47182623247,191579.5322148273,192594.04144801194,195033.75608461784,195690.99408075493,197224.3733709347,198755.84970313666
2023-02-21,191981.31799942505,201659.1331769119,187955.11181395818,186639.33359010477,187669.17053400548,190096.12568732683,190775.22161297593,192440.85344749328,194004.5255149089
2023-02-22,193645.8531066344,203134.11300545285,189888.492779854,188480.02963996847,189415.0068761796,191750.29803579848,192431.43876090547,193995.00376448006,195510.01148010377
2023-02-23,195337.1179348143,206258.66304313962,191231.9435972841,190960.01777927118,191674.79218375016,193875.85026901058,194464.97302621353,195935.6524668703,197387.22408305816
2023-02-24,192066.4379593487,202672.07702386996,187363.21066758892,187236.36750235024,187915.38899866096,190193.2237180752,190866.46150966236,192469.650198866,193925.91084011158
2023-02-27,193441.8279642109,203578.83995575405,188883.03772937844,188825.23144533168,189484.61328325362,191714.18978056638,192316.0741677614,193840.38330607375,195275.16756816706
2023-02-28,193191.72534869713,203365.1219998663,188678.99997733327,188662.70152293082,189224.60422051165,191448.5915954215,192011.79802031876,193572.46443778707,194963.2674226475
2023-03-01,193159.50639374217,203315.1034508941,187661.80103552723,187866.59974451442,188535.80640711027,190946.2742068443,191611.06225889118,193423.90013152885,194874.2578842485
2023-03-02,194758.09372358126,205729.98270255714,188881.39684912184,189332.67750953813,190044.96682252552,192417.24731501195,193055.6263923399,194914.71431016456,196508.2335701774
2023-03-03,198784.483348255,210047.63307601138,194183.54166293627,194520.9241114982,194909.8017048675,197072.71002237388,197575.10988534952,199086.93621122866,200572.95893941258
2023-03-06,199009.9787023179,210809.94887371187,195578.4743761671,195524.74842662283,195762.52330330838,197813.18595437004,198269.53208093304,199618.7667247671,200953.9659599867
2023-03-07,196569.0250965998,208214.67428060825,193235.95678055112,193189.12592738372,193430.55161235368,195465.28811797834,195878.89254047224,197173.65578678975,198484.8030248139
